id,date,speaker,statement,label_fnn,word_count,text_length
10900,2015-06-05T10:06:35-04:00,Don Zimmerman,"""You don't have to be as smart as a fifth-grader to know what causes the climate is the sun. The sun. Â I have people tell me, âCarbon dioxide warms the Earth.â Â No, it doesn't. Â The sun warms the Earth.""",fake,768,4589
15226,2018-04-05T12:17:27-04:00,Mark Harris,"Rep. Robert Pittenger ""stood against funding for the border wall.""",fake,1189,7002
7252,2013-01-15T13:40:38-05:00,Kirk Watson,"Says in ""our region,"" 2011 was worst drought year ever recorded.",real,755,4517
10002,2014-10-02T17:23:43-04:00,Allen West,"President Barack Obama ""ordered our military to enlist illegal aliens.""",fake,1128,6881
12323,2016-05-01T17:49:39-04:00,Ted Cruz,"Says both Donald Trump and Hillary Clinton say Planned Parenthood is ""terrificÂ and that it should keep taxpayer funding.""",fake,843,5069
4469,2011-09-20T06:00:00-04:00,Brad Avakian,"Says ""We do about 300 investigations a year into housing discrimination and in recent years have put about $150,000 of damages into the pockets of individuals who have been treated unfairly.""",fake,400,2440
12390,2016-05-18T10:30:00-04:00,Chris Wallace,"""Every Republican nominee since Richard Nixon, who at one time was under an audit, has released their tax returns.""",real,704,4175
16306,2018-12-16T15:00:00-05:00,Bill Daley,"Says he ""will put a moratorium on tax hikes to keep families in their homes.""",real,671,3919
13525,2016-12-13T05:00:00-05:00,Ron Johnson,"Under Obamacare, ""premiums have doubled and tripled"" in Wisconsin.",real,847,5270
11973,2016-02-26T21:52:27-05:00,Jason Nassour,"Says Travis County Commissioner Gerald Daugherty ""claims to have taken a pay cut, but for 2016, he voted to raise his salary by 19.6 percent.""",fake,950,5559
9325,2014-05-14T10:48:47-04:00,Karl Rove,"Says Hillary Clinton spent 30 days in the hospital in 2012 and appeared ""wearing glasses that are only for people who have traumatic brain injury.""",fake,642,3682
14434,2017-08-15T17:32:20-04:00,Joy Reid,"""The idea of putting up (Confederate) monuments actually didnât happen right after the Civil War. It happened during the 1960s.""",fake,819,5000
16399,2019-01-24T13:19:17-05:00,Facebook posts,"""18 million illegal immigrants got their government checks this month"" while federal workers remain unpaid.",fake,775,4729
4810,2011-11-21T06:00:00-05:00,DeKalb County,"A DeKalb sewer project ""will create up to 4,000 direct jobs per year at peak production, many of which will be set aside exclusively for DeKalb residents.""",real,901,5295
7092,2012-11-19T07:30:00-05:00,Big Gamble NJ ,"""In 2011, our state-run lottery funded New Jersey classrooms by over $930 million.""",real,532,3312
3408,2011-03-14T06:00:00-04:00,Alan Powell,"""Democrats have now become the party of the [Atlanta] metro area and of blacks.""",real,914,5427
9247,2014-04-27T15:55:37-04:00,Neera Tanden,"""95 percent of the income gains in the last few years have gone to the top 1 percent.""",real,837,4952
9959,2014-09-25T10:47:44-04:00,Ryan Lizza,"""Countries bombed: Obama 7, Bush 4""",real,544,3309
3111,2011-01-26T06:00:00-05:00,William G. Batchelder,"Says a ""Canadian provincial prime minister came to Ohio for his medical treatment because of the delay in Canadian health care which would have endangered his life.""",fake,1085,6480
5523,2012-03-14T09:00:00-04:00,Kathleen Falk,Says Gov. Scott Walker cut aid to local schools despite campaigning on trying to restore two-thirds state funding for education,real,912,5215
2614,2010-10-16T13:30:01-04:00,Lee Fisher,"""If you want to see the jobs that I've saved and created in this storm he helped create, go anywhere in Ohio.""",real,772,4499
15094,2018-03-05T07:00:00-05:00,Bruce Rauner,"""Whoâs really behind Jeanne Ivesâ campaign for governor? Mike Madiganâs corrupt insider machine. Theyâve bankrolled her campaign with thousands in shady labor union cash, turning Ives into another Madigan lackey.""",fake,759,4693
12467,2016-06-02T09:02:27-04:00,National Federation of Independent Business-Virginia ,"""The vast majority of minimum wage workers get a raise within a year.""",real,696,3994
6959,2012-10-19T11:00:00-04:00,Rob Moshein,Says the University of Texas can afford to build a medical school because it has a $7 billion endowment and its football program had a $50 million profit last year.,real,1184,7221
2120,2010-07-26T07:15:00-04:00,Richard Cordray,"Says his office ""has already recovered over $2 billion from Wall Street for the workers, retirees, and investors who were harmed.""",real,752,4503
1987,2010-07-01T16:24:01-04:00,Ron Klein,"""West has raised $2 million from those that would leave our beaches in ruins, end Social Security and Medicare, and give corporations free reign.""",fake,1483,8661
10498,2015-02-11T00:00:00-05:00,Mike Adams,"Mercury is used in vaccines, and there is no safe level of mercury.",fake,950,5755
9944,2014-09-22T00:00:00-04:00,Bob Goodlatte,"The U.S. Constitution is ""the oldest written constitution still in use today"" among nations.",real,647,4003
905,2009-01-13T20:46:03-05:00,Howard Dean,"""The biggest job of the surgeon general is to translate health care and health care needs into plain English.""",real,850,5168
13071,2016-09-14T17:09:52-04:00,Donald Trump,"""My opponent has no child care plan.""",fake,707,4196
2862,2010-11-24T10:00:00-05:00,Virginia Tea Party Patriots,"Since the Fed was created in 1913, ""the U.S. Dollar has lost 98% of its purchasing power.""",real,904,5009
4091,2011-07-12T15:59:57-04:00,Rick Scott,"""A recent study revealed that, across the nation, taxes would have to be increased by an average of $1,300 a year just to support the currently unsustainable public employee pension systems. In Florida, that dollar figure translates to $813 a year.""",real,1132,6683
534,2008-06-20T00:00:00-04:00,John McCain,"We are ""borrowing Saudi money for Saudi oil"" with the result being ""dependency and debt.""",real,604,3490
2580,2010-10-14T06:45:04-04:00,Bill White,"Says Rick Perry told students he couldn't attend a gubernatorial forum due to scheduling conflicts, then on forum day ""tweeted that he'd just been running with his dog.""",real,1148,6715
18086,2020-03-05T14:35:17-05:00,Mike Pence,"Speaking of an HIV outbreak in Indiana during his time as governor, says âwe immediately deployed health resources.â",real,1110,6656
16334,2019-01-04T15:15:58-05:00,Chris Murphy,"""The 2017/2018 budgets gave (President Donald) Trump billions for border upgrades. Heâs spent ALMOST NONE of it. 6%.""",fake,739,4337
4936,2011-12-12T17:47:59-05:00,Mitt Romney,"""Only one president has ever cut Medicare for seniors in this country . . . Barack Obama.""",fake,841,5144
4446,2011-09-15T06:00:00-04:00,Josh Mandel,"""The majority last quarter of Sherrod Brown's campaign contributions came from outside of the state of Ohio.""",fake,696,4014
6323,2012-07-26T09:00:00-04:00,John Lehman,"The new 21st State Senate district was ""created in secret for Van Wanggaard. It was drawn within half a block of his house.""",real,652,3719
920,2009-01-29T16:20:37-05:00,National Republican Congressional Committee,"""The House Democrats' so-called 'stimulus' has been stuffed with an astonishing $335 million to fund prevention programs of sexually transmitted diseases.""",real,649,3994
10201,2014-11-09T18:05:04-05:00,Greta Van Susteren,"New Jersey has had ""seven credit downgrades"" since Chris Christie became governor.",real,937,5743
9911,2014-09-16T06:00:00-04:00,Wendy Davis,"Greg Abbott did ""nothing"" to pursue reports of the sexual abuse of boys at a West Texas state-run school.",fake,1083,6646
10447,2015-01-28T10:23:35-05:00,Terry Jeffrey,There were more people on welfare than working in 2013.,fake,877,5398
16965,2019-06-10T15:47:55-04:00,Facebook posts,"Says six eradicated diseases such as whooping cough and the bubonic plague are making a comeback ""thanks to refugees and illegal immigrants.""",fake,604,3753
16780,2019-04-23T14:58:33-04:00,Mac Heller,"""The 2008 election was the first election in which voters of color comprised over 25 percent of the electorate, and that number is going up.""",real,620,3705
10359,2015-01-08T12:25:38-05:00,Craig Melvin,"""There have even been Republican congressmen who have said, âIf you give us more money we don't know where we would even put additional Border Patrol agents.â """,fake,953,5439
3825,2011-05-27T14:57:46-04:00,Debbie Wasserman Schultz,"The Democratic health care law ""added 12 years of solvency to Medicare.""",real,843,5145
3775,2011-05-20T08:12:02-04:00,Ken Cuccinelli,"Department of Education officials investigating Virginia Tech shootings ""have not once gotten into the car and driven down to Blacksburg to talk to the police chief or the university president or to anyone else.""",real,699,4265
13101,2016-09-21T11:30:07-04:00,John Taylor,"""In Harrisburg, I passed more bills than all the Democrats combined, in terms of legislation affecting the city.""",real,479,2769
10196,2014-11-06T16:08:15-05:00,Jeb Bush,"""Among the developed nations, we are the least economically and socially mobile country in the world.""",real,912,5322
16061,2018-10-23T13:04:26-04:00,Donald Trump,"""The poverty rates for African Americans and Hispanic Americans -- itâs been incredible, theyâve all reached their lowest levels in the history of our country.""",real,333,1967
9894,2014-09-11T18:13:59-04:00,John McCain,"""(Obama's) entire national security team, including his secretary of state, said we want to arm and train and equip (Syrian rebel forces), and he made the unilateral decision to turn them down.""",real,974,5750
9056,2014-03-17T17:55:19-04:00,Janet MurguÃ­a,"""Weâre at the point of reaching 2 million deportations ...Â this is a historic level, more than any other president of the United States.""",real,531,3313
17842,2020-01-29T11:58:20-05:00,Pete Buttigieg,"""More than 80% of Republicans think we ought to at least be doing universal background checks.""",real,750,4607
8303,2013-09-22T07:30:00-04:00,Barbara Buono,"Tuition at Rutgers has increased 10 percent since Gov. Chris Christie took office because he ""cut funding for higher education.""",real,564,3375
14371,2017-07-27T15:11:27-04:00,Beto O'Rourke,"""Iâm one of two members of Congress out of 535 that takes no corporate cash, no political action committee money.""",real,1525,9505
13258,2016-10-13T16:43:53-04:00,Barack Obama,"""If you look worldwide, the number of terrorist incidents have not substantially increased.""",fake,789,4933
12102,2016-03-21T15:56:30-04:00,Club for Growth,"Says Donald Trump promised ""to take care of everybody (through government-run healthcare and) the government's going to pay for it.""",fake,847,4843
18308,2020-04-08T16:39:01-04:00,Facebook posts,Says this poem about people staying home was written by Kathleen OÃ¢â¬â¢Mara in 1869.,fake,224,1271
9135,2014-04-03T14:06:16-04:00,Kentucky Opportunity Coalition,Says the estate tax is a threat to family farms.,fake,1092,6109
15333,2018-05-01T14:12:41-04:00,Michelle Wolf,"""Flint still doesnât have clean water.""",real,981,5828
7652,2013-04-17T09:00:00-04:00,MacIver Institute,"""Gov. Scott Walker (is) more than halfway to (his) 250,000 jobs goal.""",fake,719,4266
17286,2019-09-06T15:41:31-04:00,Kamala Harris,"Says she ""sued Exxon Mobil"" as California attorney general.",fake,379,2269
10138,2014-10-27T00:00:00-04:00,Nathan Deal,Georgia has elected more African-American leaders than any other state in the country.,fake,777,4698
13590,2017-01-05T19:59:18-05:00,Aaron DeGroot,"Says Kate Cloonen ""needs that extra $68,000"" lawmaker salary on top of the ""$8.5 million in state contracts for her construction company.""",real,942,5787
11447,2015-10-20T00:00:00-04:00,Donald Trump,"""We have the highest tax rate anywhere in the world.""",fake,763,4576
6881,2012-10-10T06:00:00-04:00,Steven Teske,High school students arrested on campus are twice as likely not to graduate and four times less likely to graduate if theyâve appeared in court.,real,859,5098
8357,2013-10-04T11:44:54-04:00,Barack Obama,"""At the time that (Medicare Part D) was passed (it) was actually less popular than the Affordable Care Act, according to the polls.""",real,646,3785
